frame,effective_expert_kl_coef,expert_kl_loss,expert_action_mse,approx_kl,entropy,actor_grad_norm,effective_actor_lr,effective_critic_lr,TP_loss
211222528,0.05000000074505806,0.6655793190002441,0.029951071366667747,0.00289136148057878,-7.123257160186768,24.037601470947266,0.00019999999494757503,0.0005000000237487257,8.043042907956988e-05
211288064,0.05000000074505806,0.9428868889808655,0.042429909110069275,0.002181540010496974,-7.121587753295898,17.005962371826172,0.00019999999494757503,0.0005000000237487257,6.266254058573395e-05
211353600,0.05000000074505806,0.7160494327545166,0.03222222626209259,0.0016959006898105145,-7.124234676361084,19.67914581298828,0.00019999999494757503,0.0005000000237487257,2.398376091150567e-05
211419136,0.05000000074505806,0.6837384700775146,0.03076823242008686,0.0018807626329362392,-7.123282432556152,22.827743530273438,0.00019999999494757503,0.0005000000237487257,0.00023166195023804903
211484672,0.05000000074505806,3.3279459476470947,0.14975757896900177,0.0026745228096842766,-7.125957489013672,38.07628631591797,0.00019999999494757503,0.0005000000237487257,1.5096599781827535e-05
211550208,0.05000000074505806,3.493273973464966,0.15719732642173767,0.0022975008469074965,-7.128007888793945,28.108613967895508,0.00019999999494757503,0.0005000000237487257,1.173017062683357e-05
211615744,0.05000000074505806,3.4650919437408447,0.15592911839485168,0.002634514356032014,-7.126321315765381,26.134830474853516,0.00019999999494757503,0.0005000000237487257,4.010003976873122e-06
211681280,0.05000000074505806,3.231632709503174,0.14542348682880402,0.002220138907432556,-7.12436580657959,22.990066528320312,0.00019999999494757503,0.0005000000237487257,6.999943252594676e-06
211746816,0.05000000074505806,3.212838649749756,0.1445777714252472,0.0018598823808133602,-7.123614311218262,20.928098678588867,0.00019999999494757503,0.0005000000237487257,8.850740414345637e-06
211812352,0.05000000074505806,1.4125397205352783,0.06356429308652878,0.001974529819563031,-7.121915340423584,26.85399055480957,0.00019999999494757503,0.0005000000237487257,3.1746705644764006e-05
211877888,0.05000000074505806,0.7757360339164734,0.034908123314380646,0.002233834471553564,-7.127010822296143,27.664485931396484,0.00019999999494757503,0.0005000000237487257,1.6700600099284202e-05
211943424,0.05000000074505806,0.8183220028877258,0.036824487149715424,0.0024899542331695557,-7.127599239349365,18.514835357666016,0.00019999999494757503,0.0005000000237487257,1.4660392480436713e-05
212008960,0.05000000074505806,1.32222580909729,0.05950016900897026,0.0023442055098712444,-7.127795696258545,23.891321182250977,0.00019999999494757503,0.0005000000237487257,6.908726390975062e-06
212074496,0.05000000074505806,1.994091510772705,0.08973412960767746,0.002966555068269372,-7.129788875579834,30.54931640625,0.00019999999494757503,0.0005000000237487257,7.90793819760438e-06
212140032,0.05000000074505806,1.099947214126587,0.04949762672185898,0.002499370137229562,-7.13045597076416,22.078567504882812,0.00019999999494757503,0.0005000000237487257,6.237495108507574e-05
212205568,0.05000000074505806,0.8525360822677612,0.03836412727832794,0.002094475319609046,-7.126411437988281,22.556377410888672,0.00019999999494757503,0.0005000000237487257,0.00023140947450883687
212271104,0.05000000074505806,0.8654225468635559,0.03894401341676712,0.0022809405345469713,-7.126238822937012,22.730579376220703,0.00019999999494757503,0.0005000000237487257,5.833981413161382e-05
212336640,0.05000000074505806,1.1758886575698853,0.05291499197483063,0.0024012411013245583,-7.125154972076416,23.369571685791016,0.00019999999494757503,0.0005000000237487257,2.6109348254976794e-05
212402176,0.05000000074505806,1.3557103872299194,0.06100697070360184,0.001961509231477976,-7.1280131340026855,19.972484588623047,0.00019999999494757503,0.0005000000237487257,1.413208792655496e-05
212467712,0.05000000074505806,0.8278544545173645,0.037253450602293015,0.0019541068468242884,-7.12973165512085,22.07894515991211,0.00019999999494757503,0.0005000000237487257,5.715640872949734e-05
212533248,0.05000000074505806,0.5449389219284058,0.02452225238084793,0.0018863666336983442,-7.129240989685059,21.287139892578125,0.00019999999494757503,0.0005000000237487257,0.00014576269313693047
212598784,0.05000000074505806,0.499286025762558,0.022467873990535736,0.0021077340934425592,-7.126842498779297,19.367382049560547,0.00019999999494757503,0.0005000000237487257,0.0001097325439332053
212664320,0.05000000074505806,0.95342618227005,0.04290418326854706,0.0020227590575814247,-7.126340866088867,19.97284698486328,0.00019999999494757503,0.0005000000237487257,2.1662031940650195e-05
212729856,0.05000000074505806,0.6436458826065063,0.02896406501531601,0.0019211950711905956,-7.12565803527832,22.678680419921875,0.00019999999494757503,0.0005000000237487257,2.3940776372910477e-05
212795392,0.05000000074505806,0.7143464684486389,0.03214558959007263,0.003275464288890362,-7.126191139221191,24.210895538330078,0.00019999999494757503,0.0005000000237487257,6.162056524772197e-05
212860928,0.05000000074505806,0.8460036516189575,0.038070160895586014,0.0024075410328805447,-7.125068187713623,21.359447479248047,0.00019999999494757503,0.0005000000237487257,5.6506025430280715e-05
212926464,0.05000000074505806,1.0308901071548462,0.04639005288481712,0.0024206088855862617,-7.125563621520996,23.254924774169922,0.00019999999494757503,0.0005000000237487257,1.6494979718117975e-05
212992000,0.05000000074505806,0.7017749547958374,0.0315798744559288,0.0021701508667320013,-7.123734474182129,22.667753219604492,0.00019999999494757503,0.0005000000237487257,3.4936390875373036e-05
213057536,0.05000000074505806,0.6437853574752808,0.028970342129468918,0.0021191358100622892,-7.1217522621154785,22.766376495361328,0.00019999999494757503,0.0005000000237487257,0.00044843749492429197
213123072,0.05000000074505806,3.2846808433532715,0.1478106528520584,0.002554877195507288,-7.128838062286377,32.836116790771484,0.00019999999494757503,0.0005000000237487257,1.6347936252714135e-05
213188608,0.05000000074505806,3.368706464767456,0.15159177780151367,0.002321130596101284,-7.129715919494629,26.145051956176758,0.00019999999494757503,0.0005000000237487257,1.604756835149601e-05
213254144,0.05000000074505806,3.1710238456726074,0.1426960825920105,0.002583669498562813,-7.127291202545166,22.76726531982422,0.00019999999494757503,0.0005000000237487257,4.7716339395265095e-06
213319680,0.05000000074505806,2.5830633640289307,0.11623785644769669,0.002245814772322774,-7.125388145446777,24.525352478027344,0.00019999999494757503,0.0005000000237487257,2.954002957267221e-05
213385216,0.05000000074505806,2.7552199363708496,0.12398489564657211,0.001963948830962181,-7.1258697509765625,20.34650421142578,0.00019999999494757503,0.0005000000237487257,1.5209940102067776e-05
213450752,0.05000000074505806,1.2487103939056396,0.05619196593761444,0.002075341995805502,-7.1281609535217285,26.49751853942871,0.00019999999494757503,0.0005000000237487257,4.15807735407725e-05
213516288,0.05000000074505806,0.6878448724746704,0.030953019857406616,0.002397257136180997,-7.127814292907715,27.476295471191406,0.00019999999494757503,0.0005000000237487257,2.259904249513056e-05
213581824,0.05000000074505806,0.9133031368255615,0.041098643094301224,0.003013581270352006,-7.130681991577148,20.077543258666992,0.00019999999494757503,0.0005000000237487257,1.3814578778692521e-05
213647360,0.05000000074505806,1.2614679336547852,0.05676605924963951,0.0023371288552880287,-7.129417896270752,21.697837829589844,0.00019999999494757503,0.0005000000237487257,1.0892773389059585e-05
213712896,0.05000000074505806,1.4648064374923706,0.0659162849187851,0.0018986586946994066,-7.126729965209961,21.83097267150879,0.00019999999494757503,0.0005000000237487257,1.2792505003744736e-05
213778432,0.05000000074505806,0.9253043532371521,0.041638702154159546,0.0025373322423547506,-7.12846040725708,22.3552188873291,0.00019999999494757503,0.0005000000237487257,0.00012048874486936256
213843968,0.05000000074505806,0.7741472125053406,0.034836623817682266,0.0019543038215488195,-7.127093315124512,22.926511764526367,0.00019999999494757503,0.0005000000237487257,0.00036993774119764566
213909504,0.05000000074505806,0.7852610945701599,0.03533674776554108,0.0019579781219363213,-7.1252007484436035,21.86703872680664,0.00019999999494757503,0.0005000000237487257,0.00010002643102779984
213975040,0.05000000074505806,1.5348663330078125,0.06906899064779282,0.0021517553832381964,-7.129917144775391,20.15107536315918,0.00019999999494757503,0.0005000000237487257,4.9419097194913775e-05
214040576,0.05000000074505806,1.2125742435455322,0.05456584692001343,0.002454434521496296,-7.128602504730225,24.148277282714844,0.00019999999494757503,0.0005000000237487257,2.409460284980014e-05
214106112,0.05000000074505806,0.7086350917816162,0.03188858553767204,0.0021427643951028585,-7.127936363220215,23.83244514465332,0.00019999999494757503,0.0005000000237487257,0.00019075402815360576
214171648,0.05000000074505806,0.5747050046920776,0.025861725211143494,0.002444776939228177,-7.120306968688965,21.106184005737305,0.00019999999494757503,0.0005000000237487257,0.0004844803479500115
214237184,0.05000000074505806,0.5785341262817383,0.02603403478860855,0.0021801611874252558,-7.121313095092773,20.871551513671875,0.00019999999494757503,0.0005000000237487257,0.00020340850460343063
214302720,0.05000000074505806,0.5332038402557373,0.023994171991944313,0.002101463731378317,-7.123861789703369,19.417953491210938,0.00019999999494757503,0.0005000000237487257,5.859380689798854e-05
214368256,0.05000000074505806,1.3651459217071533,0.06143156811594963,0.001999356085434556,-7.121372222900391,23.138551712036133,0.00019999999494757503,0.0005000000237487257,3.7609355786116794e-05
214433792,0.05000000074505806,0.8179522156715393,0.03680785000324249,0.002536378800868988,-7.1272101402282715,22.34739112854004,0.00019999999494757503,0.0005000000237487257,6.434653187170625e-05
214499328,0.05000000074505806,0.6517309546470642,0.029327895492315292,0.0029826313257217407,-7.1218085289001465,18.812673568725586,0.00019999999494757503,0.0005000000237487257,0.00017577066319063306
214564864,0.05000000074505806,0.6275522708892822,0.02823985368013382,0.002638084115460515,-7.1209235191345215,20.880258560180664,0.00019999999494757503,0.0005000000237487257,0.0002011434844462201
214630400,0.05000000074505806,0.5795646905899048,0.026080412790179253,0.0020854019094258547,-7.118690490722656,23.047460556030273,0.00019999999494757503,0.0005000000237487257,8.55870166560635e-05
214695936,0.05000000074505806,0.6153247356414795,0.027689611539244652,0.0023237564601004124,-7.120550632476807,25.905197143554688,0.00019999999494757503,0.0005000000237487257,0.0009359193500131369
214761472,0.05000000074505806,3.3485915660858154,0.15068663656711578,0.0023020158987492323,-7.125118732452393,32.27039337158203,0.00019999999494757503,0.0005000000237487257,1.165432513516862e-05
214827008,0.05000000074505806,3.4017796516418457,0.15308009088039398,0.0019062641076743603,-7.127694129943848,27.629337310791016,0.00019999999494757503,0.0005000000237487257,7.990441190486308e-06
214892544,0.05000000074505806,3.275705099105835,0.14740674197673798,0.002648567082360387,-7.129131317138672,21.799327850341797,0.00019999999494757503,0.0005000000237487257,2.7463129299576394e-06
214958080,0.05000000074505806,3.0188634395599365,0.13584886491298676,0.0018797691445797682,-7.129856586456299,18.578685760498047,0.00019999999494757503,0.0005000000237487257,1.3567052519647405e-05
215023616,0.05000000074505806,3.1134443283081055,0.1401050090789795,0.002094636205583811,-7.1290740966796875,19.247541427612305,0.00019999999494757503,0.0005000000237487257,7.488452865800355e-06
215089152,0.05000000074505806,1.3340376615524292,0.0600317046046257,0.0019191759638488293,-7.128303527832031,20.97728729248047,0.00019999999494757503,0.0005000000237487257,3.830267087323591e-05
215154688,0.05000000074505806,0.6937453746795654,0.031218543648719788,0.002212118823081255,-7.1259589195251465,22.99230194091797,0.00019999999494757503,0.0005000000237487257,1.600323594175279e-05
215220224,0.05000000074505806,0.8315900564193726,0.03742155432701111,0.0026906991843134165,-7.126925945281982,24.046146392822266,0.00019999999494757503,0.0005000000237487257,8.827885721984785e-06
215285760,0.05000000074505806,1.8087884187698364,0.0813954696059227,0.0025681043043732643,-7.124011516571045,22.89833641052246,0.00019999999494757503,0.0005000000237487257,6.136973752290942e-06
215351296,0.05000000074505806,1.3229626417160034,0.05953332036733627,0.0018861043499782681,-7.124331951141357,21.202287673950195,0.00019999999494757503,0.0005000000237487257,1.2063907888659742e-05
215416832,0.05000000074505806,0.766031801700592,0.03447143733501434,0.0024657505564391613,-7.121242523193359,19.27198028564453,0.00019999999494757503,0.0005000000237487257,0.000751740240957588
215482368,0.05000000074505806,0.5822377800941467,0.02620070055127144,0.0023900861851871014,-7.121110916137695,20.660741806030273,0.00019999999494757503,0.0005000000237487257,0.0012102965265512466
215547904,0.05000000074505806,0.502981424331665,0.022634167224168777,0.0019901839550584555,-7.12155818939209,17.659265518188477,0.00019999999494757503,0.0005000000237487257,0.00010926129471044987
215613440,0.05000000074505806,1.1623749732971191,0.0523068793118,0.001934593077749014,-7.12191915512085,15.662845611572266,0.00019999999494757503,0.0005000000237487257,2.4647722966619767e-05
215678976,0.05000000074505806,1.1236259937286377,0.05056317523121834,0.002027245471253991,-7.122697353363037,19.526655197143555,0.00019999999494757503,0.0005000000237487257,1.7644666513660923e-05
215744512,0.05000000074505806,0.6367142796516418,0.028652142733335495,0.0024254322052001953,-7.121712684631348,23.55082893371582,0.00019999999494757503,0.0005000000237487257,0.00019545338000170887
215810048,0.05000000074505806,0.5025973916053772,0.022616883739829063,0.002115266164764762,-7.120998382568359,20.920045852661133,0.00019999999494757503,0.0005000000237487257,0.0005119335255585611
215875584,0.05000000074505806,0.553856611251831,0.024923549965023994,0.0019227201119065285,-7.119787216186523,17.536392211914062,0.00019999999494757503,0.0005000000237487257,0.00014165963511914015
215941120,0.05000000074505806,0.4814628064632416,0.021665826439857483,0.0022317832335829735,-7.121691703796387,18.875560760498047,0.00019999999494757503,0.0005000000237487257,7.559444929938763e-05
216006656,0.05000000074505806,1.1179018020629883,0.05030558630824089,0.0022990573197603226,-7.1209611892700195,21.11502456665039,0.00019999999494757503,0.0005000000237487257,4.9701375246513635e-05
216072192,0.05000000074505806,0.6758421659469604,0.03041290119290352,0.002363623818382621,-7.122371673583984,26.979177474975586,0.00019999999494757503,0.0005000000237487257,4.8092977522173896e-05
216137728,0.05000000074505806,0.5324252247810364,0.02395913377404213,0.002472338266670704,-7.122028350830078,23.616535186767578,0.00019999999494757503,0.0005000000237487257,0.0002565828035585582
216203264,0.05000000074505806,0.5305836200714111,0.023876260966062546,0.0020377691835165024,-7.122403144836426,18.550382614135742,0.00019999999494757503,0.0005000000237487257,0.00010202107660006732
216268800,0.05000000074505806,0.5079593062400818,0.022858167067170143,0.002243528375402093,-7.122665882110596,19.492252349853516,0.00019999999494757503,0.0005000000237487257,1.872923894552514e-05
216334336,0.05000000074505806,0.5370543599128723,0.024167446419596672,0.0022675474174320698,-7.124539375305176,21.369768142700195,0.00019999999494757503,0.0005000000237487257,0.00039451222983188927
216399872,0.05000000074505806,3.4040257930755615,0.15318116545677185,0.002811143407598138,-7.128702163696289,37.02799987792969,0.00019999999494757503,0.0005000000237487257,1.5212072867143434e-05
216465408,0.05000000074505806,3.4295051097869873,0.15432772040367126,0.0017153447261080146,-7.13154935836792,22.841272354125977,0.00019999999494757503,0.0005000000237487257,1.076539047062397e-05
216530944,0.05000000074505806,3.3480892181396484,0.15066401660442352,0.0022875035647302866,-7.130443572998047,20.949853897094727,0.00019999999494757503,0.0005000000237487257,3.1726140150567517e-06
216596480,0.05000000074505806,3.2285423278808594,0.14528439939022064,0.0022558856289833784,-7.128555774688721,18.910785675048828,0.00019999999494757503,0.0005000000237487257,4.823866220249329e-06
216662016,0.05000000074505806,3.377715826034546,0.15199723839759827,0.0020670448429882526,-7.131533145904541,16.8101749420166,0.00019999999494757503,0.0005000000237487257,8.361310392501764e-06
216727552,0.05000000074505806,1.3614652156829834,0.06126592680811882,0.001973428763449192,-7.130075454711914,22.452159881591797,0.00019999999494757503,0.0005000000237487257,4.049530980410054e-05
216793088,0.05000000074505806,0.6283997893333435,0.028277991339564323,0.0019501468632370234,-7.130749702453613,27.890092849731445,0.00019999999494757503,0.0005000000237487257,1.839856486185454e-05
216858624,0.05000000074505806,0.6361697912216187,0.02862764336168766,0.0023534069769084454,-7.1312785148620605,20.592174530029297,0.00019999999494757503,0.0005000000237487257,9.23794141272083e-06
216924160,0.05000000074505806,1.5666970014572144,0.07050137221813202,0.0022617708891630173,-7.130351543426514,19.322467803955078,0.00019999999494757503,0.0005000000237487257,6.7811179178534076e-06
216989696,0.05000000074505806,0.9707309007644653,0.043682895600795746,0.0020243690814822912,-7.127619743347168,22.001571655273438,0.00019999999494757503,0.0005000000237487257,1.9972585505456664e-05
217055232,0.05000000074505806,0.6000800132751465,0.02700360119342804,0.002344943815842271,-7.126706600189209,25.99892234802246,0.00019999999494757503,0.0005000000237487257,0.0007314287358894944
217120768,0.05000000074505806,0.49827492237091064,0.022422373294830322,0.002423694357275963,-7.1236677169799805,19.354196548461914,0.00019999999494757503,0.0005000000237487257,0.0007887519896030426
217186304,0.05000000074505806,0.5049947500228882,0.022724762558937073,0.0027349363081157207,-7.12324333190918,21.93312644958496,0.00019999999494757503,0.0005000000237487257,9.022902668220922e-05
217251840,0.05000000074505806,1.177957534790039,0.05300809442996979,0.0020088956225663424,-7.123551368713379,17.286489486694336,0.00019999999494757503,0.0005000000237487257,1.837759009504225e-05
217317376,0.05000000074505806,1.0270493030548096,0.04621721804141998,0.0024065482430160046,-7.123748779296875,24.662120819091797,0.00019999999494757503,0.0005000000237487257,2.132974441337865e-05
217382912,0.05000000074505806,0.5547842383384705,0.02496528998017311,0.002252102131024003,-7.120451927185059,18.07972526550293,0.00019999999494757503,0.0005000000237487257,0.00025067280512303114
217448448,0.05000000074505806,0.4949071407318115,0.022270817309617996,0.0023866589181125164,-7.119142055511475,20.597105026245117,0.00019999999494757503,0.0005000000237487257,0.00034444735501892865
217513984,0.05000000074505806,0.5367764830589294,0.024154942482709885,0.002097218995913863,-7.117908000946045,16.41921615600586,0.00019999999494757503,0.0005000000237487257,0.0002167715720133856
217579520,0.05000000074505806,0.4472372233867645,0.020125675946474075,0.0022304903250187635,-7.118261814117432,17.882740020751953,0.00019999999494757503,0.0005000000237487257,9.418414265383035e-05
217645056,0.05000000074505806,1.3428757190704346,0.0604294128715992,0.0025559980422258377,-7.122501850128174,19.773344039916992,0.00019999999494757503,0.0005000000237487257,5.0028698751702905e-05
217710592,0.05000000074505806,0.6664608716964722,0.02999073825776577,0.0023978936951607466,-7.120489120483398,22.04688262939453,0.00019999999494757503,0.0005000000237487257,8.98377038538456e-05
217776128,0.05000000074505806,0.509079098701477,0.022908559069037437,0.002248335164040327,-7.12177038192749,23.855669021606445,0.00019999999494757503,0.0005000000237487257,0.0002693537389859557
217841664,0.05000000074505806,0.4985446333885193,0.02243451029062271,0.0019123037345707417,-7.120064735412598,20.783649444580078,0.00019999999494757503,0.0005000000237487257,8.09132179711014e-05
217907200,0.05000000074505806,0.6214332580566406,0.027964496985077858,0.002645796863362193,-7.1209001541137695,25.086210250854492,0.00019999999494757503,0.0005000000237487257,2.3282387701328844e-05
217972736,0.05000000074505806,0.5189282894134521,0.023351771757006645,0.0018302365206182003,-7.119386672973633,19.752424240112305,0.00019999999494757503,0.0005000000237487257,0.00010189981549046934
218038272,0.05000000074505806,3.4244399070739746,0.15409980714321136,0.0025958202313631773,-7.125234603881836,28.659387588500977,0.00019999999494757503,0.0005000000237487257,1.3879684956918936e-05
218103808,0.05000000074505806,3.412743330001831,0.15357348322868347,0.002181451767683029,-7.127832412719727,27.246349334716797,0.00019999999494757503,0.0005000000237487257,1.1042711776099168e-05
218169344,0.05000000074505806,3.3405399322509766,0.150324285030365,0.002675670199096203,-7.12468957901001,18.883787155151367,0.00019999999494757503,0.0005000000237487257,2.9331956739042653e-06
218234880,0.05000000074505806,3.0963189601898193,0.13933436572551727,0.002268870361149311,-7.124609470367432,20.3787899017334,0.00019999999494757503,0.0005000000237487257,5.119376965012634e-06
218300416,0.05000000074505806,3.2128591537475586,0.14457868039608002,0.0019832446705549955,-7.1216654777526855,17.896480560302734,0.00019999999494757503,0.0005000000237487257,1.1172879567311611e-05
218365952,0.05000000074505806,1.3163350820541382,0.05923508107662201,0.0019431253895163536,-7.1232099533081055,26.660444259643555,0.00019999999494757503,0.0005000000237487257,4.339842053013854e-05
218431488,0.05000000074505806,0.6182034611701965,0.027819158509373665,0.0023422427475452423,-7.123939037322998,20.525089263916016,0.00019999999494757503,0.0005000000237487257,2.1643856598529965e-05
218497024,0.05000000074505806,0.9927148818969727,0.044672176241874695,0.0018956426065415144,-7.126688480377197,21.959604263305664,0.00019999999494757503,0.0005000000237487257,7.401692073472077e-06
218562560,0.05000000074505806,1.7270562648773193,0.07771754264831543,0.0020439792424440384,-7.126349449157715,17.468791961669922,0.00019999999494757503,0.0005000000237487257,6.16010856901994e-06
218628096,0.05000000074505806,1.0563244819641113,0.047534599900245667,0.00264343642629683,-7.125848293304443,20.143978118896484,0.00019999999494757503,0.0005000000237487257,1.8194619769928977e-05
218693632,0.05000000074505806,0.6437395811080933,0.028968285769224167,0.00232447637245059,-7.1251091957092285,18.982656478881836,0.00019999999494757503,0.0005000000237487257,0.0010579783702269197
218759168,0.05000000074505806,0.5527556538581848,0.02487400360405445,0.0026567818131297827,-7.122598171234131,24.3352108001709,0.00019999999494757503,0.0005000000237487257,0.0011209443910047412
218824704,0.05000000074505806,0.5103063583374023,0.022963788360357285,0.0024976583663374186,-7.123055934906006,19.60697364807129,0.00019999999494757503,0.0005000000237487257,0.00011557302059372887
218890240,0.05000000074505806,1.230301856994629,0.05536359176039696,0.0026098419912159443,-7.123911380767822,20.12455940246582,0.00019999999494757503,0.0005000000237487257,2.4820436010486446e-05
218955776,0.05000000074505806,1.1547564268112183,0.051964037120342255,0.002158669987693429,-7.124825954437256,21.117328643798828,0.00019999999494757503,0.0005000000237487257,1.8159596947953105e-05
219021312,0.05000000074505806,0.6477054953575134,0.029146747663617134,0.002383981365710497,-7.123904228210449,21.066377639770508,0.00019999999494757503,0.0005000000237487257,0.00013855347060598433
219086848,0.05000000074505806,0.5010620951652527,0.02254779450595379,0.0020030676387250423,-7.128494739532471,20.01898956298828,0.00019999999494757503,0.0005000000237487257,0.00036497748806141317
219152384,0.05000000074505806,0.5408047437667847,0.02433621510863304,0.0019483787473291159,-7.125707626342773,19.785945892333984,0.00019999999494757503,0.0005000000237487257,0.00012629230332095176
219217920,0.05000000074505806,0.5073682069778442,0.022831568494439125,0.001970390323549509,-7.1251220703125,16.126026153564453,0.00019999999494757503,0.0005000000237487257,0.0001360133901471272
219283456,0.05000000074505806,1.1964244842529297,0.053839102387428284,0.002908081281930208,-7.124757766723633,16.250221252441406,0.00019999999494757503,0.0005000000237487257,7.565919077023864e-05
219348992,0.05000000074505806,0.7329627275466919,0.03298332169651985,0.0022278265096247196,-7.126492977142334,25.178199768066406,0.00019999999494757503,0.0005000000237487257,3.785284570767544e-05
219414528,0.05000000074505806,0.519159734249115,0.023362189531326294,0.002267677802592516,-7.1227545738220215,18.476778030395508,0.00019999999494757503,0.0005000000237487257,0.0002884640416596085
219480064,0.05000000074505806,0.6521530151367188,0.029346885159611702,0.002512681996449828,-7.122009754180908,23.56661033630371,0.00019999999494757503,0.0005000000237487257,8.522487769369036e-05
219545600,0.05000000074505806,0.5625612735748291,0.025315258651971817,0.0027766041457653046,-7.125405788421631,24.83089256286621,0.00019999999494757503,0.0005000000237487257,2.1608348106383346e-05
219611136,0.05000000074505806,0.49979066848754883,0.02249058149755001,0.002111936453729868,-7.122741222381592,23.69533348083496,0.00019999999494757503,0.0005000000237487257,0.00014026589633431286
219676672,0.05000000074505806,3.515929698944092,0.15821683406829834,0.0022682833950966597,-7.125133037567139,27.310617446899414,0.00019999999494757503,0.0005000000237487257,1.5475734471692704e-05
219742208,0.05000000074505806,3.53235125541687,0.15895581245422363,0.0018381678964942694,-7.1260271072387695,24.766908645629883,0.00019999999494757503,0.0005000000237487257,1.1770930541388225e-05
219807744,0.05000000074505806,3.428697347640991,0.15429137647151947,0.002509289886802435,-7.1263322830200195,23.00946807861328,0.00019999999494757503,0.0005000000237487257,3.450804115345818e-06
219873280,0.05000000074505806,3.1771273612976074,0.1429707556962967,0.0021804592106491327,-7.125761032104492,19.501686096191406,0.00019999999494757503,0.0005000000237487257,7.823414307495113e-06
219938816,0.05000000074505806,3.2724831104278564,0.14726173877716064,0.0020384695380926132,-7.123671531677246,21.619728088378906,0.00019999999494757503,0.0005000000237487257,1.0236093658022583e-05
220004352,0.05000000074505806,1.3650561571121216,0.0614275224506855,0.0026354941073805094,-7.125848293304443,31.313339233398438,0.00019999999494757503,0.0005000000237487257,3.347099482198246e-05
220069888,0.05000000074505806,0.5230406522750854,0.02353683114051819,0.0018993827980011702,-7.127262592315674,23.982492446899414,0.00019999999494757503,0.0005000000237487257,1.4009136066306382e-05
220135424,0.05000000074505806,0.6029863357543945,0.02713438682258129,0.0022940353956073523,-7.128734111785889,19.875322341918945,0.00019999999494757503,0.0005000000237487257,1.1025152161892038e-05
220200960,0.05000000074505806,1.2301132678985596,0.05535510182380676,0.002341257641091943,-7.128108978271484,21.6991024017334,0.00019999999494757503,0.0005000000237487257,6.740325716236839e-06
220266496,0.05000000074505806,1.0708180665969849,0.04818681627511978,0.00197931588627398,-7.128473281860352,22.13442611694336,0.00019999999494757503,0.0005000000237487257,1.1113066648249514e-05
220332032,0.05000000074505806,0.6905909180641174,0.031076595187187195,0.0022153635509312153,-7.126827239990234,22.938507080078125,0.00019999999494757503,0.0005000000237487257,0.00019589645671658218
220397568,0.05000000074505806,0.5646844506263733,0.02541080117225647,0.0021701985970139503,-7.129724502563477,19.8326358795166,0.00019999999494757503,0.0005000000237487257,0.00044170834007672966
220463104,0.05000000074505806,0.5578410029411316,0.025102846324443817,0.0023122476413846016,-7.129821300506592,15.822111129760742,0.00019999999494757503,0.0005000000237487257,0.0001237729738932103
220528640,0.05000000074505806,1.088150978088379,0.048966795206069946,0.002550042700022459,-7.128191947937012,20.356430053710938,0.00019999999494757503,0.0005000000237487257,2.4798859158181585e-05
220594176,0.05000000074505806,0.9488744139671326,0.04269934818148613,0.001656397944316268,-7.129964828491211,27.171649932861328,0.00019999999494757503,0.0005000000237487257,2.21119789785007e-05
220659712,0.05000000074505806,0.5670656561851501,0.025517959147691727,0.002880505518987775,-7.130809307098389,21.008338928222656,0.00019999999494757503,0.0005000000237487257,0.0002183726173825562
220725248,0.05000000074505806,0.4708735942840576,0.021189311519265175,0.002168030245229602,-7.128607749938965,16.006080627441406,0.00019999999494757503,0.0005000000237487257,0.0002981646393891424
220790784,0.05000000074505806,0.47959426045417786,0.0215817429125309,0.002050542738288641,-7.12483549118042,17.013418197631836,0.00019999999494757503,0.0005000000237487257,0.0001524091203464195
220856320,0.05000000074505806,0.4707583785057068,0.021184129640460014,0.0019044463988393545,-7.123273849487305,21.08936309814453,0.00019999999494757503,0.0005000000237487257,0.00029253296088427305
220921856,0.05000000074505806,0.6408467888832092,0.028838107362389565,0.002317308448255062,-7.123991012573242,20.811573028564453,0.00019999999494757503,0.0005000000237487257,0.00016565347323194146
220987392,0.05000000074505806,0.5999915599822998,0.026999618858098984,0.0027931691147387028,-7.123123645782471,23.17298126220703,0.00019999999494757503,0.0005000000237487257,9.00614177226089e-05
221052928,0.05000000074505806,0.5520879030227661,0.024843955412507057,0.002756900852546096,-7.120258331298828,18.465791702270508,0.00019999999494757503,0.0005000000237487257,0.00011481870751595125
221118464,0.05000000074505806,1.270332932472229,0.057164981961250305,0.0019136802293360233,-7.123086929321289,21.739046096801758,0.00019999999494757503,0.0005000000237487257,7.494066085200757e-05
221184000,0.05000000074505806,1.397638201713562,0.06289371848106384,0.0019724443554878235,-7.121542453765869,22.021724700927734,0.00019999999494757503,0.0005000000237487257,1.899241397040896e-05
221249536,0.05000000074505806,0.6965107321739197,0.03134298324584961,0.0019996934570372105,-7.12203311920166,23.236684799194336,0.00019999999494757503,0.0005000000237487257,7.370476669166237e-05
221315072,0.05000000074505806,3.3770670890808105,0.15196801722049713,0.002203434007242322,-7.1260809898376465,31.323200225830078,0.00019999999494757503,0.0005000000237487257,1.2737854376609903e-05
221380608,0.05000000074505806,3.4716928005218506,0.15622617304325104,0.001604973105713725,-7.124815940856934,20.985116958618164,0.00019999999494757503,0.0005000000237487257,1.2943079127580859e-05
221446144,0.05000000074505806,3.3704288005828857,0.15166929364204407,0.0023251730017364025,-7.126186370849609,21.409238815307617,0.00019999999494757503,0.0005000000237487257,3.7403970054583624e-06
